,bearing,cruise,dx,latitude,longitude,month,station,year
2275,-177.82360413720744,165.0,27.92993240066202,57.99900000000002,-43.99900000000002,7.0,281.0,2002.0
2276,89.99915196114068,165.0,0.11785195904866515,57.99900000000002,-44.001000000000005,7.0,287.0,2002.0
2277,-179.5664348796136,165.0,55.26543920323937,57.501999999999974,-43.99400000000002,7.0,296.0,2002.0
2278,179.37839207725852,165.0,55.82309392683939,57.0,-44.00400000000001,7.0,303.0,2002.0
2279,-179.8095043617049,165.0,55.37537549739547,56.501999999999974,-44.001000000000005,7.0,307.0,2002.0
2280,179.10122990159616,165.0,55.49300722016836,56.003000000000014,-44.01499999999999,7.0,310.0,2002.0
2281,-110.96203953922468,165.0,0.9322074669307688,56.0,-44.001000000000005,7.0,314.0,2002.0
2282,-179.72797863302972,165.0,66.49530415287728,55.40200000000002,-43.99599999999999,7.0,323.0,2002.0
2283,179.94504672631408,165.0,66.82818119177503,54.800999999999995,-43.996999999999986,7.0,327.0,2002.0
2284,-179.61090978438867,165.0,67.05206418741304,54.19800000000001,-43.99,7.0,331.0,2002.0
2285,179.25844285898293,165.0,66.2776486014335,53.60199999999998,-44.003000000000014,7.0,334.0,2002.0
2286,-149.31339627624433,165.0,0.3878972300763397,53.59900000000001,-44.0,7.0,335.0,2002.0
2287,-179.08802533181398,165.0,67.28133325558822,52.994,-43.98400000000001,7.0,339.0,2002.0
2288,126.34991708694027,165.0,53.703483151992614,52.70599999999999,-44.626000000000005,7.0,341.0,2002.0
2289,128.99142571916096,165.0,57.63942480902385,52.37800000000001,-45.28600000000003,7.0,345.0,2002.0
2290,127.30942874131325,165.0,53.087882226314555,52.086999999999996,-45.904,7.0,349.0,2002.0
2291,-159.75992704750107,165.0,0.5925602289150382,52.08200000000002,-45.90099999999998,7.0,350.0,2002.0
2292,125.57308408607132,165.0,56.407406886035524,51.785,-46.56799999999999,7.0,354.0,2002.0
2293,128.3336640038325,165.0,57.04961227138041,51.465,-47.21399999999997,7.0,358.0,2002.0
2294,127.20326951919448,165.0,55.77089130161567,51.16,-47.85100000000002,7.0,360.0,2002.0
2295,127.33523057015199,165.0,56.152634260049105,50.85199999999998,-48.486999999999995,7.0,365.0,2002.0
2296,-162.47806692247775,165.0,0.9328336410909419,50.84400000000002,-48.482999999999976,7.0,366.0,2002.0
2297,127.4464367355167,165.0,46.05821718696012,50.591,-49.001,7.0,368.0,2002.0
2298,126.71849124930836,165.0,44.43398648031345,50.351000000000006,-49.50300000000001,7.0,372.0,2002.0
2299,125.0838613450552,165.0,45.04669252462862,50.11699999999999,-50.01999999999999,7.0,375.0,2002.0
2300,125.14555995902245,165.0,44.59795390887256,49.885,-50.529,7.0,380.0,2002.0
2301,125.22574647625244,165.0,43.17557722163973,49.65999999999998,-51.019,7.0,381.0,2002.0
2302,125.6307815864464,165.0,46.72737220968194,49.413999999999994,-51.54399999999999,7.0,385.0,2002.0
2303,127.00451936732844,165.0,25.80014077362441,49.274,-51.82799999999998,7.0,389.0,2002.0
2304,126.51707116623031,165.0,21.44383992488499,49.159,-52.065000000000005,7.0,395.0,2002.0
2305,125.45739192819678,165.0,30.00116831813659,49.001999999999995,-52.399999999999984,7.0,400.0,2002.0
2306,125.5115752931119,165.0,22.72702459721171,48.883,-52.65300000000001,7.0,405.0,2002.0
2307,127.47395002023505,165.0,9.130547583181137,48.83299999999999,-52.751999999999995,7.0,409.0,2002.0
2308,125.01123771210415,165.0,19.341655488016706,48.733,-52.96800000000001,7.0,413.0,2002.0
2309,,,,,,7.0,416.0,2002.0
2310,,,,,,7.0,419.0,2002.0
2311,,,,,,7.0,422.0,2002.0
2312,,,,,,7.0,426.0,2002.0
2313,,,,,,7.0,429.0,2002.0
2314,0.0,167.0,0.0,44.399,-63.46699999999999,5.0,2.0,2004.0
2315,-139.55524397964663,167.0,19.270884804190047,44.267,-63.30999999999999,5.0,8.0,2004.0
2316,-141.2239193923335,167.0,54.514232423829185,43.88400000000001,-62.88400000000001,5.0,9.0,2004.0
2317,-141.39329700203223,167.0,56.372099724082666,43.48700000000001,-62.44799999999999,5.0,13.0,2004.0
2318,-139.92485643241196,167.0,43.952993818172345,43.184,-62.099,5.0,14.0,2004.0
2319,-137.0897327001294,167.0,50.28667928375154,42.85199999999998,-61.67899999999998,5.0,19.0,2004.0
2320,-18.610952095767416,167.0,1324.4772681892703,53.98500000000001,-55.24699999999999,5.0,20.0,2004.0
2321,-29.322889073527502,167.0,29.87000118773754,54.219000000000015,-55.02200000000001,5.0,26.0,2004.0
2322,-29.938759742567566,167.0,34.812330370906444,54.49,-54.75300000000001,5.0,27.0,2004.0
2323,-29.77408044430242,167.0,34.62643058355619,54.76,-54.48500000000001,5.0,36.0,2004.0
2324,-30.830958627930638,167.0,25.66246140167596,54.958,-54.279,5.0,40.0,2004.0
2325,-27.628213348798504,167.0,19.338076169634707,55.111999999999995,-54.13800000000003,5.0,44.0,2004.0
2326,-30.567348074648336,167.0,20.677154649325253,55.27200000000002,-53.971999999999994,5.0,48.0,2004.0
2327,-27.96775914021328,167.0,19.77712672587079,55.428999999999995,-53.825000000000024,5.0,53.0,2004.0
2328,-29.305196779743234,167.0,24.2460577707531,55.619000000000014,-53.63599999999999,5.0,62.0,2004.0
2329,13.602246154662424,167.0,0.8008304225366953,55.626,-53.63899999999998,5.0,67.0,2004.0
2330,-31.76399674239201,167.0,28.934588710430535,55.84699999999999,-53.39499999999999,5.0,73.0,2004.0
2331,-29.459688500001377,167.0,35.28754145112949,56.123000000000026,-53.115,5.0,81.0,2004.0
2332,-30.09434430947117,167.0,53.43367282089103,56.538000000000004,-52.677999999999976,5.0,82.0,2004.0
2333,-30.613805648981266,167.0,54.76172307294059,56.96100000000001,-52.217999999999996,5.0,90.0,2004.0
2334,-29.413118776872626,167.0,53.581957522356255,57.38000000000002,-51.77900000000001,5.0,100.0,2004.0
2335,110.35078230602194,167.0,0.6393531645503489,57.37799999999999,-51.788999999999994,5.0,110.0,2004.0
2336,-29.61485006877655,167.0,54.077263584070145,57.799999999999976,-51.33799999999999,5.0,123.0,2004.0
2337,-29.221854159736996,167.0,53.739038373776374,58.221,-50.89000000000001,5.0,133.0,2004.0
2338,-31.246822542327124,167.0,52.78748676716583,58.626,-50.417,5.0,134.0,2004.0
2339,-28.000488649048318,167.0,55.63893907936568,59.067,-49.960000000000015,5.0,149.0,2004.0
2340,-29.100508803101732,167.0,54.31845420051338,59.493000000000016,-49.49199999999998,5.0,162.0,2004.0
2341,-139.19447828503348,167.0,1.4688591087306808,59.48299999999997,-49.475,5.0,213.0,2004.0
2342,-30.94359294606484,167.0,34.53551267470575,59.74900000000002,-49.157999999999994,5.0,223.0,2004.0
2343,-29.979486745216075,167.0,54.67500860870321,60.173999999999985,-48.663999999999994,5.0,237.0,2004.0
2344,-28.373030943395168,167.0,24.411681904435962,60.36699999999998,-48.45299999999998,5.0,238.0,2004.0
2345,-29.142379215713003,167.0,25.35912952069822,60.56600000000002,-48.22699999999999,5.0,246.0,2004.0
2346,150.49792525618824,167.0,15.705040360752529,60.443,-48.368,5.0,254.0,2004.0
2347,150.13180783449286,167.0,19.475549318207676,60.29099999999996,-48.54399999999999,5.0,257.0,2004.0
2348,149.85397211980424,167.0,39.54255665487568,59.98299999999997,-48.90099999999999,5.0,260.0,2004.0
2349,-165.4427872263723,167.0,1036.5272384738623,50.89700000000001,-45.20000000000002,5.0,262.0,2004.0
2350,127.75784311139537,167.0,53.65201231708138,50.600000000000016,-45.801000000000016,5.0,266.0,2004.0
2351,,,,,,5.0,279.0,2004.0
2352,,,,,,5.0,280.0,2004.0
2353,,,,,,5.0,283.0,2004.0
2354,,,,,,5.0,287.0,2004.0
2355,,,,,,5.0,289.0,2004.0
2356,0.0,168.0,0.0,59.48399999999999,-49.47400000000001,5.0,4.0,2005.0
2357,-29.89946674904967,168.0,64.16504947335778,59.98299999999997,-48.89899999999998,5.0,8.0,2005.0
2358,-29.39932383001428,168.0,39.62533201731051,60.293,-48.546000000000014,5.0,12.0,2005.0
2359,-99.5401018609383,168.0,0.6705454571142615,60.292,-48.534,5.0,13.0,2005.0
2360,-28.165736983544704,168.0,34.72822609365002,60.56699999999999,-48.233999999999995,5.0,16.0,2005.0
2361,151.8410567280412,168.0,14.874719335081078,60.44899999999999,-48.362,5.0,19.0,2005.0
2362,149.88084215392948,168.0,10.408315840970973,60.36800000000001,-48.457,5.0,25.0,2005.0
2363,150.52431676398953,168.0,24.500769940439778,60.176,-48.67499999999998,5.0,29.0,2005.0
2364,149.68111377211304,168.0,55.26779931646366,59.746000000000016,-49.173,5.0,36.0,2005.0
2365,149.48483222972283,168.0,87.46775601133315,59.066000000000024,-49.95000000000001,5.0,46.0,2005.0
2366,-57.03547804971052,168.0,0.4087433130266931,59.06799999999999,-49.94399999999999,5.0,47.0,2005.0
2367,149.67254141991373,168.0,54.892888267563514,58.64100000000001,-50.423,5.0,56.0,2005.0
2368,150.36896009610402,168.0,54.13502499132295,58.21700000000002,-50.88000000000002,5.0,64.0,2005.0
2369,149.88595245636887,168.0,53.49907472926586,57.799999999999976,-51.333,5.0,72.0,2005.0
2370,149.78751013637248,168.0,54.32242956331168,57.37699999999998,-51.788999999999994,5.0,80.0,2005.0
2371,121.72706481864687,168.0,0.2114405141705655,57.376,-51.792,5.0,81.0,2005.0
2372,150.10032399555908,168.0,53.516397609361384,56.958000000000006,-52.23199999999998,5.0,90.0,2005.0
2373,148.71956021860137,168.0,54.79272783808635,56.53600000000003,-52.696,6.0,98.0,2005.0
2374,150.8166885876154,168.0,53.654721981101126,56.11400000000001,-53.118000000000016,6.0,107.0,2005.0
2375,150.02762692311327,168.0,34.48941384672531,55.84500000000002,-53.394,6.0,113.0,2005.0
2376,59.300061514751185,168.0,0.2178057537749743,55.846,-53.39700000000001,6.0,114.0,2005.0
2377,150.72806598871477,168.0,29.927710810488716,55.61100000000002,-53.630000000000024,6.0,121.0,2005.0
2378,150.1466426664754,168.0,24.596192929853792,55.419000000000004,-53.823999999999984,6.0,126.0,2005.0
2379,150.9414334158333,168.0,19.959364571435348,55.26199999999998,-53.97699999999998,6.0,131.0,2005.0
2380,149.6241383065459,168.0,9.792260664222539,55.18600000000003,-54.05499999999999,6.0,135.0,2005.0
2381,149.56867225032926,168.0,9.668942464183715,55.111,-54.13199999999998,6.0,139.0,2005.0
2382,150.43756010290107,168.0,19.930106261786744,54.95500000000001,-54.286000000000016,6.0,143.0,2005.0
2383,151.25665434398942,168.0,25.21882572105458,54.75599999999998,-54.475000000000016,6.0,147.0,2005.0
2384,148.15177913291504,168.0,34.51519671834038,54.492,-54.756999999999984,6.0,154.0,2005.0
2385,150.21335834228123,168.0,34.811648936787634,54.22000000000002,-55.02300000000002,6.0,158.0,2005.0
2386,150.39064217463954,168.0,29.77292877193977,53.987,-55.24800000000001,6.0,162.0,2005.0
2387,149.4112757030048,168.0,24.65182557835037,53.796000000000014,-55.43899999999997,6.0,166.0,2005.0
2388,148.48697544858518,168.0,1203.6630387501186,44.26600000000001,-63.318,6.0,170.0,2005.0
2389,,,,,,6.0,178.0,2005.0
2390,0.0,169.0,0.0,53.683,-55.55700000000001,5.0,5.0,2006.0
2391,-30.778222338139663,169.0,14.63186428416393,53.796000000000014,-55.44299999999999,5.0,9.0,2006.0
2392,-30.040393894456894,169.0,24.55260086874492,53.98700000000001,-55.255,5.0,13.0,2006.0
2393,-28.139865239922557,169.0,29.910250666891052,54.22400000000001,-55.038000000000004,5.0,20.0,2006.0
